dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
APTOS2019,train,83d6e40c869f,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\83d6e40c869f.png,2161,0.008243560791015625,2342,0.00893402099609375,195,0.000743865966796875,1,0.01458740234375,0.3369140625,26,27,0.000102996826171875,1149,0.004383087158203125,1,0.007152557373046875,0.99560546875,12,547,0.002086639404296875,997,0.003803253173828125,1,0.01013946533203125,0.99853515625,42,183,0.000698089599609375,1,3.814697265625e-06,1,0.0224456787109375,0.76708984375,1,1,3.814697265625e-06,4
APTOS2019,train,83d81ba5959c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\83d81ba5959c.png,94,0.00035858154296875,96,0.0003662109375,32,0.0001220703125,1,0.0171356201171875,0.37548828125,7,16,6.103515625e-05,64,0.000244140625,1,0.004302978515625,0.78076171875,2,45,0.000171661376953125,0,0.0,0,0.00641632080078125,0.33837890625,0,0,0.0,0,0.0,0,0.0261383056640625,0.6826171875,0,0,0.0,2
APTOS2019,train,83df53d58f28,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\83df53d58f28.png,95,0.000362396240234375,105,0.000400543212890625,20,7.62939453125e-05,1,0.01329803466796875,0.324462890625,10,5,1.9073486328125e-05,30,0.00011444091796875,1,0.0031032562255859375,0.71630859375,4,21,8.0108642578125e-05,8,3.0517578125e-05,1,0.00565338134765625,0.82568359375,1,8,3.0517578125e-05,47,0.000179290771484375,1,0.0231475830078125,0.9521484375,4,37,0.000141143798828125,4
APTOS2019,train,83e529e95b0e,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\83e529e95b0e.png,195,0.000743865966796875,197,0.000751495361328125,6,2.288818359375e-05,1,0.0128936767578125,0.2001953125,2,3,1.1444091796875e-05,8,3.0517578125e-05,1,0.002796173095703125,0.66015625,2,7,2.6702880859375e-05,183,0.000698089599609375,1,0.00624847412109375,0.99462890625,9,44,0.0001678466796875,0,0.0,0,0.0205535888671875,0.45068359375,0,0,0.0,3
APTOS2019,train,83fda7c0500b,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\83fda7c0500b.png,49,0.000186920166015625,52,0.0001983642578125,3,1.1444091796875e-05,1,0.0130767822265625,0.2059326171875,1,3,1.1444091796875e-05,0,0.0,0,0.003261566162109375,0.333984375,0,0,0.0,8,3.0517578125e-05,1,0.005466461181640625,0.84375,2,5,1.9073486328125e-05,41,0.000156402587890625,1,0.021331787109375,0.890625,1,41,0.000156402587890625,3
APTOS2019,train,840527bc6628,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\840527bc6628.png,4004,0.0152740478515625,4471,0.017055511474609375,495,0.001888275146484375,1,0.0145416259765625,0.478515625,33,43,0.000164031982421875,1961,0.007480621337890625,1,0.0099334716796875,0.99755859375,18,368,0.00140380859375,1714,0.00653839111328125,1,0.01305389404296875,0.99853515625,43,478,0.00182342529296875,301,0.001148223876953125,1,0.0238494873046875,0.9755859375,4,251,0.000957489013671875,4
APTOS2019,train,840a06a9c690,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\840a06a9c690.png,31,0.000118255615234375,33,0.000125885009765625,8,3.0517578125e-05,1,0.01318359375,0.205078125,4,3,1.1444091796875e-05,19,7.2479248046875e-05,1,0.0029773712158203125,0.91064453125,2,16,6.103515625e-05,1,3.814697265625e-06,1,0.005596160888671875,0.60302734375,1,1,3.814697265625e-06,5,1.9073486328125e-05,1,0.021484375,0.87744140625,4,2,7.62939453125e-06,4
APTOS2019,train,8421107255ae,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8421107255ae.png,1413,0.005390167236328125,1507,0.005748748779296875,110,0.00041961669921875,1,0.013824462890625,0.402099609375,15,15,5.7220458984375e-05,130,0.00049591064453125,1,0.003353118896484375,0.9736328125,10,20,7.62939453125e-05,1238,0.00472259521484375,1,0.01119232177734375,0.99755859375,53,180,0.0006866455078125,29,0.000110626220703125,1,0.02294921875,0.931640625,4,15,5.7220458984375e-05,4
APTOS2019,train,842d697884f6,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\842d697884f6.png,2725,0.010395050048828125,2857,0.010898590087890625,144,0.00054931640625,1,0.0135040283203125,0.37255859375,24,31,0.000118255615234375,638,0.00243377685546875,1,0.005359649658203125,0.99560546875,11,279,0.001064300537109375,2009,0.007663726806640625,1,0.0142364501953125,0.9990234375,43,324,0.0012359619140625,66,0.00025177001953125,1,0.02374267578125,0.93798828125,4,40,0.000152587890625,4
APTOS2019,train,8433a032b96c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8433a032b96c.png,868,0.0033111572265625,985,0.003757476806640625,107,0.000408172607421875,1,0.017578125,0.285400390625,17,63,0.000240325927734375,139,0.000530242919921875,1,0.004482269287109375,0.8330078125,6,112,0.00042724609375,114,0.00043487548828125,1,0.007236480712890625,0.96630859375,2,113,0.000431060791015625,625,0.002384185791015625,1,0.030548095703125,0.9765625,6,459,0.001750946044921875,4
APTOS2019,train,8446826853d0,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8446826853d0.png,794,0.00302886962890625,897,0.003421783447265625,114,0.00043487548828125,1,0.01438140869140625,0.246337890625,16,39,0.000148773193359375,174,0.00066375732421875,1,0.0036907196044921875,0.982421875,4,96,0.0003662109375,78,0.00029754638671875,1,0.005985260009765625,0.99365234375,6,26,9.918212890625e-05,531,0.002025604248046875,1,0.0252838134765625,0.9833984375,5,217,0.000827789306640625,4
APTOS2019,train,8448af27ba07,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8448af27ba07.png,46,0.00017547607421875,52,0.0001983642578125,10,3.814697265625e-05,1,0.01320648193359375,0.201171875,4,3,1.1444091796875e-05,31,0.000118255615234375,1,0.00307464599609375,0.92333984375,3,21,8.0108642578125e-05,9,3.4332275390625e-05,1,0.005710601806640625,0.9404296875,2,7,2.6702880859375e-05,2,7.62939453125e-06,1,0.0213775634765625,0.8291015625,2,1,3.814697265625e-06,4
APTOS2019,train,847b04287c9c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\847b04287c9c.png,179,0.000682830810546875,231,0.000881195068359375,65,0.000247955322265625,1,0.01325225830078125,0.2646484375,9,19,7.2479248046875e-05,129,0.000492095947265625,1,0.003299713134765625,0.986328125,3,78,0.00029754638671875,1,3.814697265625e-06,1,0.005466461181640625,0.69384765625,1,1,3.814697265625e-06,36,0.0001373291015625,1,0.0210418701171875,0.92529296875,3,13,4.9591064453125e-05,4
APTOS2019,train,848e66b9e199,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\848e66b9e199.png,82,0.00031280517578125,91,0.000347137451171875,12,4.57763671875e-05,1,0.01297760009765625,0.276611328125,2,9,3.4332275390625e-05,14,5.340576171875e-05,1,0.00302886962890625,0.8828125,1,14,5.340576171875e-05,65,0.000247955322265625,1,0.005702972412109375,0.97802734375,5,32,0.0001220703125,0,0.0,0,0.02069091796875,0.3232421875,0,0,0.0,3
APTOS2019,train,849a91e9ab28,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\849a91e9ab28.png,705,0.002689361572265625,794,0.00302886962890625,105,0.000400543212890625,1,0.01293182373046875,0.332275390625,10,27,0.000102996826171875,313,0.001194000244140625,1,0.0037250518798828125,0.99462890625,5,203,0.000774383544921875,245,0.000934600830078125,1,0.006488800048828125,0.9970703125,11,78,0.00029754638671875,131,0.000499725341796875,1,0.0222930908203125,0.9619140625,5,124,0.0004730224609375,4
APTOS2019,train,84a72e15b23c,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84a72e15b23c.png,4960,0.0189208984375,5176,0.019744873046875,239,0.000911712646484375,1,0.0128173828125,0.3994140625,18,25,9.5367431640625e-05,850,0.00324249267578125,1,0.0057220458984375,0.99658203125,14,447,0.001705169677734375,4087,0.015590667724609375,1,0.0225677490234375,0.99853515625,59,906,0.00345611572265625,0,0.0,0,0.020294189453125,0.7451171875,0,0,0.0,3
APTOS2019,train,84b472c49cfa,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84b472c49cfa.png,89,0.000339508056640625,93,0.000354766845703125,10,3.814697265625e-05,1,0.0133056640625,0.1971435546875,5,3,1.1444091796875e-05,47,0.000179290771484375,1,0.003173828125,0.8037109375,3,36,0.0001373291015625,32,0.0001220703125,1,0.005283355712890625,0.96533203125,4,14,5.340576171875e-05,4,1.52587890625e-05,1,0.02081298828125,0.76953125,2,2,7.62939453125e-06,4
APTOS2019,train,84b4da14bc23,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84b4da14bc23.png,116,0.0004425048828125,117,0.000446319580078125,4,1.52587890625e-05,1,0.0134124755859375,0.2005615234375,2,3,1.1444091796875e-05,105,0.000400543212890625,1,0.0034084320068359375,0.927734375,3,93,0.000354766845703125,0,0.0,0,0.005474090576171875,0.19873046875,0,0,0.0,8,3.0517578125e-05,1,0.021697998046875,0.84375,3,6,2.288818359375e-05,3
APTOS2019,train,84b79243e430,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84b79243e430.png,255,0.000972747802734375,299,0.001140594482421875,72,0.000274658203125,1,0.0133209228515625,0.323974609375,17,25,9.5367431640625e-05,172,0.0006561279296875,1,0.0035228729248046875,0.9794921875,3,139,0.000530242919921875,15,5.7220458984375e-05,1,0.005718231201171875,0.955078125,5,8,3.0517578125e-05,40,0.000152587890625,1,0.0219573974609375,0.93896484375,8,21,8.0108642578125e-05,4
APTOS2019,train,84b88e8d3bca,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84b88e8d3bca.png,799,0.003047943115234375,799,0.003047943115234375,3,1.1444091796875e-05,1,0.01332855224609375,0.197265625,1,3,1.1444091796875e-05,0,0.0,0,0.0028553009033203125,0.379150390625,0,0,0.0,51,0.000194549560546875,1,0.00559234619140625,0.99267578125,4,28,0.0001068115234375,745,0.002841949462890625,1,0.02386474609375,0.96435546875,2,410,0.00156402587890625,3
APTOS2019,train,84c663f39632,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84c663f39632.png,6663,0.025417327880859375,6767,0.025814056396484375,112,0.00042724609375,1,0.01526641845703125,0.341796875,24,22,8.392333984375e-05,5952,0.022705078125,1,0.024871826171875,0.9951171875,7,5810,0.02216339111328125,637,0.002429962158203125,1,0.00872802734375,0.99755859375,27,107,0.000408172607421875,66,0.00025177001953125,1,0.0228118896484375,0.93994140625,1,66,0.00025177001953125,4
APTOS2019,train,84e8c62165b5,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\84e8c62165b5.png,10719,0.040889739990234375,10771,0.041088104248046875,69,0.000263214111328125,1,0.01337432861328125,0.369873046875,8,19,7.2479248046875e-05,101,0.000385284423828125,1,0.003391265869140625,0.982421875,6,41,0.000156402587890625,10570,0.04032135009765625,1,0.048828125,0.99853515625,121,1904,0.00726318359375,31,0.000118255615234375,1,0.024078369140625,0.87939453125,1,31,0.000118255615234375,4
APTOS2019,train,851e40a21f81,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\851e40a21f81.png,517,0.001972198486328125,604,0.0023040771484375,103,0.000392913818359375,1,0.0135498046875,0.39501953125,15,48,0.00018310546875,499,0.001903533935546875,1,0.004993438720703125,0.990234375,6,440,0.001678466796875,0,0.0,0,0.005584716796875,0.498046875,0,0,0.0,2,7.62939453125e-06,1,0.0219879150390625,0.7666015625,2,1,3.814697265625e-06,3
APTOS2019,train,8543a801dce0,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8543a801dce0.png,3646,0.01390838623046875,3865,0.014743804931640625,236,0.0009002685546875,1,0.013763427734375,0.404052734375,29,30,0.00011444091796875,731,0.002788543701171875,1,0.0055389404296875,0.99462890625,10,190,0.00072479248046875,2695,0.010280609130859375,1,0.017303466796875,0.99853515625,71,579,0.002208709716796875,203,0.000774383544921875,1,0.02362060546875,0.97607421875,5,154,0.00058746337890625,4
APTOS2019,train,855f0a5442b6,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\855f0a5442b6.png,4403,0.016796112060546875,4506,0.01718902587890625,123,0.000469207763671875,1,0.01357269287109375,0.387451171875,11,30,0.00011444091796875,145,0.000553131103515625,1,0.0034275054931640625,0.9873046875,10,47,0.000179290771484375,4067,0.015514373779296875,1,0.0226593017578125,0.99951171875,69,746,0.00284576416015625,171,0.000652313232421875,1,0.02398681640625,0.9736328125,3,106,0.00040435791015625,4
APTOS2019,train,8564b7aa3c1a,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8564b7aa3c1a.png,161,0.000614166259765625,173,0.000659942626953125,20,7.62939453125e-05,1,0.0133056640625,0.30859375,3,13,4.9591064453125e-05,49,0.000186920166015625,1,0.00318145751953125,0.9501953125,4,24,9.1552734375e-05,84,0.0003204345703125,1,0.00586700439453125,0.9833984375,3,58,0.00022125244140625,20,7.62939453125e-05,1,0.0214080810546875,0.91259765625,4,14,5.340576171875e-05,4
APTOS2019,train,857002ed4e49,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\857002ed4e49.png,4004,0.0152740478515625,4471,0.017055511474609375,495,0.001888275146484375,1,0.0145416259765625,0.478515625,33,43,0.000164031982421875,1961,0.007480621337890625,1,0.0099334716796875,0.99755859375,18,368,0.00140380859375,1714,0.00653839111328125,1,0.01305389404296875,0.99853515625,43,478,0.00182342529296875,301,0.001148223876953125,1,0.0238494873046875,0.9755859375,4,251,0.000957489013671875,4
APTOS2019,train,857230f64a2e,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\857230f64a2e.png,10042,0.03830718994140625,11656,0.044464111328125,1421,0.005420684814453125,1,0.0175628662109375,0.521484375,146,83,0.000316619873046875,7285,0.027790069580078125,1,0.0291900634765625,0.9970703125,46,864,0.0032958984375,1782,0.00679779052734375,1,0.0140228271484375,0.99755859375,50,256,0.0009765625,1168,0.00445556640625,1,0.02972412109375,0.98095703125,15,386,0.00147247314453125,4
APTOS2019,train,8596a24a14bd,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8596a24a14bd.png,8199,0.031276702880859375,8787,0.033519744873046875,628,0.0023956298828125,1,0.01390838623046875,0.43408203125,70,42,0.00016021728515625,2956,0.0112762451171875,1,0.013427734375,0.99755859375,37,375,0.001430511474609375,5193,0.019809722900390625,1,0.0279541015625,0.9990234375,109,688,0.00262451171875,10,3.814697265625e-05,1,0.022857666015625,0.84228515625,4,4,1.52587890625e-05,4
APTOS2019,train,85cbb84ac8e0,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\85cbb84ac8e0.png,15244,0.0581512451171875,15504,0.05914306640625,248,0.000946044921875,1,0.0129852294921875,0.3359375,30,54,0.00020599365234375,1092,0.0041656494140625,1,0.006710052490234375,0.99658203125,12,466,0.00177764892578125,13535,0.051631927490234375,1,0.059661865234375,0.9990234375,93,7375,0.028133392333984375,629,0.002399444580078125,1,0.0267791748046875,0.9755859375,8,164,0.0006256103515625,4
APTOS2019,train,85cc6d636898,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\85cc6d636898.png,4037,0.015399932861328125,4115,0.015697479248046875,85,0.000324249267578125,1,0.0127716064453125,0.424560546875,8,29,0.000110626220703125,128,0.00048828125,1,0.0031337738037109375,0.986328125,3,60,0.0002288818359375,3754,0.01432037353515625,1,0.021484375,0.99951171875,86,891,0.003398895263671875,148,0.0005645751953125,1,0.022613525390625,0.97216796875,1,148,0.0005645751953125,4
APTOS2019,train,85f99e7e4052,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\85f99e7e4052.png,36,0.0001373291015625,52,0.0001983642578125,12,4.57763671875e-05,1,0.01387786865234375,0.208984375,2,9,3.4332275390625e-05,13,4.9591064453125e-05,1,0.0034732818603515625,0.78662109375,1,13,4.9591064453125e-05,12,4.57763671875e-05,1,0.006011962890625,0.87890625,1,12,4.57763671875e-05,15,5.7220458984375e-05,1,0.0222320556640625,0.92626953125,1,15,5.7220458984375e-05,4
APTOS2019,train,85fce24084da,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\85fce24084da.png,2970,0.01132965087890625,3241,0.012363433837890625,288,0.0010986328125,1,0.0145263671875,0.414794921875,31,27,0.000102996826171875,850,0.00324249267578125,1,0.005939483642578125,0.99658203125,16,154,0.00058746337890625,1130,0.00431060791015625,1,0.01082611083984375,0.9970703125,23,270,0.00102996826171875,973,0.003711700439453125,1,0.026611328125,0.97900390625,8,270,0.00102996826171875,4
APTOS2019,train,86410aa13b3e,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86410aa13b3e.png,49,0.000186920166015625,49,0.000186920166015625,7,2.6702880859375e-05,1,0.01332855224609375,0.232177734375,3,3,1.1444091796875e-05,8,3.0517578125e-05,1,0.0029506683349609375,0.475830078125,4,3,1.1444091796875e-05,1,3.814697265625e-06,1,0.005550384521484375,0.61572265625,1,1,3.814697265625e-06,33,0.000125885009765625,1,0.0235137939453125,0.88623046875,4,20,7.62939453125e-05,4
APTOS2019,train,8650d32f4a9e,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8650d32f4a9e.png,306,0.00116729736328125,338,0.00128936767578125,36,0.0001373291015625,1,0.01708984375,0.237548828125,9,20,7.62939453125e-05,291,0.001110076904296875,1,0.005016326904296875,0.99365234375,6,251,0.000957489013671875,1,3.814697265625e-06,1,0.0063629150390625,0.60546875,1,1,3.814697265625e-06,10,3.814697265625e-05,1,0.0267181396484375,0.84814453125,5,4,1.52587890625e-05,4
APTOS2019,train,8660e1864665,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8660e1864665.png,379,0.001445770263671875,459,0.001750946044921875,96,0.0003662109375,1,0.01326751708984375,0.26318359375,12,32,0.0001220703125,345,0.001316070556640625,1,0.004093170166015625,0.9853515625,3,282,0.00107574462890625,11,4.1961669921875e-05,1,0.005489349365234375,0.9658203125,1,11,4.1961669921875e-05,7,2.6702880859375e-05,1,0.020965576171875,0.853515625,4,3,1.1444091796875e-05,4
APTOS2019,train,86722fcd802c,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86722fcd802c.png,6824,0.026031494140625,6941,0.026477813720703125,126,0.00048065185546875,1,0.0126495361328125,0.39990234375,14,21,8.0108642578125e-05,429,0.001636505126953125,1,0.004268646240234375,0.9951171875,8,180,0.0006866455078125,6361,0.024265289306640625,1,0.03338623046875,0.99853515625,202,293,0.001117706298828125,25,9.5367431640625e-05,1,0.0246734619140625,0.94482421875,5,13,4.9591064453125e-05,4
APTOS2019,train,8676427e4625,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8676427e4625.png,1420,0.0054168701171875,1455,0.005550384521484375,41,0.000156402587890625,1,0.01349639892578125,0.3271484375,8,8,3.0517578125e-05,123,0.000469207763671875,1,0.0036487579345703125,0.84814453125,3,106,0.00040435791015625,762,0.00290679931640625,1,0.0092010498046875,0.99853515625,27,101,0.000385284423828125,529,0.002017974853515625,1,0.023345947265625,0.97998046875,3,375,0.001430511474609375,4
APTOS2019,train,8688f3d0fcaf,3,Severe,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8688f3d0fcaf.png,5560,0.021209716796875,6206,0.02367401123046875,678,0.00258636474609375,1,0.015167236328125,0.40625,65,37,0.000141143798828125,3065,0.011692047119140625,1,0.0142364501953125,0.998046875,33,749,0.002857208251953125,1839,0.007015228271484375,1,0.014373779296875,0.9990234375,60,254,0.00096893310546875,624,0.00238037109375,1,0.026214599609375,0.9765625,8,151,0.000576019287109375,4
APTOS2019,train,8693ab1fd2be,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8693ab1fd2be.png,1277,0.004871368408203125,1353,0.005161285400390625,24,9.1552734375e-05,1,0.0135345458984375,0.2359619140625,8,7,2.6702880859375e-05,26,9.918212890625e-05,1,0.0029544830322265625,0.927734375,1,26,9.918212890625e-05,77,0.000293731689453125,1,0.00569915771484375,0.94384765625,6,31,0.000118255615234375,1226,0.00467681884765625,1,0.02569580078125,0.96875,4,580,0.0022125244140625,4
APTOS2019,train,869bbd3170cc,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\869bbd3170cc.png,829,0.003162384033203125,981,0.003742218017578125,169,0.000644683837890625,1,0.01384735107421875,0.431396484375,13,21,8.0108642578125e-05,577,0.002201080322265625,1,0.005023956298828125,0.9970703125,10,140,0.0005340576171875,235,0.000896453857421875,1,0.0064849853515625,0.99755859375,5,191,0.000728607177734375,0,0.0,0,0.021026611328125,0.54638671875,0,0,0.0,3
APTOS2019,train,86b3a7929bec,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86b3a7929bec.png,3886,0.01482391357421875,4223,0.016109466552734375,333,0.001270294189453125,1,0.01486968994140625,0.375732421875,42,43,0.000164031982421875,1895,0.007228851318359375,1,0.009765625,0.99609375,19,523,0.001995086669921875,1213,0.004627227783203125,1,0.0109405517578125,0.99853515625,25,227,0.000865936279296875,782,0.00298309326171875,1,0.0291290283203125,0.97998046875,5,598,0.00228118896484375,4
APTOS2019,train,86baef833ae0,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86baef833ae0.png,9923,0.037853240966796875,10633,0.040561676025390625,830,0.00316619873046875,1,0.01552581787109375,0.375732421875,42,421,0.001605987548828125,3221,0.012287139892578125,1,0.01480865478515625,0.99609375,21,1961,0.007480621337890625,6253,0.023853302001953125,1,0.0321044921875,0.99951171875,104,874,0.00333404541015625,329,0.001255035400390625,1,0.0278167724609375,0.96240234375,16,240,0.00091552734375,4
APTOS2019,train,86d58f850a0c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86d58f850a0c.png,2615,0.009975433349609375,2615,0.009975433349609375,3,1.1444091796875e-05,1,0.01349639892578125,0.197265625,1,3,1.1444091796875e-05,0,0.0,0,0.00299072265625,0.2010498046875,0,0,0.0,2554,0.00974273681640625,1,0.01727294921875,0.99853515625,77,257,0.000980377197265625,58,0.00022125244140625,1,0.023895263671875,0.90966796875,1,58,0.00022125244140625,3
APTOS2019,train,86d6808f0609,3,Severe,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86d6808f0609.png,13176,0.050262451171875,13414,0.05117034912109375,269,0.001026153564453125,1,0.01373291015625,0.350830078125,41,28,0.0001068115234375,1358,0.00518035888671875,1,0.00800323486328125,0.99462890625,25,286,0.00109100341796875,11787,0.044963836669921875,1,0.053955078125,0.9990234375,171,2661,0.010150909423828125,0,0.0,0,0.0255279541015625,0.70751953125,0,0,0.0,3
APTOS2019,train,86e7f98f73f1,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86e7f98f73f1.png,1007,0.003841400146484375,1195,0.004558563232421875,199,0.000759124755859375,1,0.01425933837890625,0.37060546875,17,32,0.0001220703125,680,0.002593994140625,1,0.005268096923828125,0.99560546875,7,277,0.001056671142578125,221,0.000843048095703125,1,0.006877899169921875,0.9970703125,15,57,0.000217437744140625,95,0.000362396240234375,1,0.027923583984375,0.951171875,8,51,0.000194549560546875,4
APTOS2019,train,86fbac86ed3e,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\86fbac86ed3e.png,1449,0.005527496337890625,1505,0.005741119384765625,61,0.000232696533203125,1,0.01270294189453125,0.37109375,6,19,7.2479248046875e-05,356,0.0013580322265625,1,0.00396728515625,0.9951171875,4,205,0.000782012939453125,1085,0.004138946533203125,1,0.01050567626953125,0.99853515625,65,80,0.00030517578125,3,1.1444091796875e-05,1,0.0211029052734375,0.8603515625,2,2,7.62939453125e-06,4
APTOS2019,train,870f433e8f37,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\870f433e8f37.png,166,0.00063323974609375,190,0.00072479248046875,33,0.000125885009765625,1,0.01332855224609375,0.260986328125,7,8,3.0517578125e-05,46,0.00017547607421875,1,0.003082275390625,0.7109375,5,15,5.7220458984375e-05,9,3.4332275390625e-05,1,0.005645751953125,0.8916015625,2,6,2.288818359375e-05,102,0.00038909912109375,1,0.0223236083984375,0.9462890625,2,100,0.0003814697265625,4
APTOS2019,train,870fbe6eaa68,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\870fbe6eaa68.png,188,0.0007171630859375,193,0.000736236572265625,18,6.866455078125e-05,1,0.01328277587890625,0.261474609375,9,4,1.52587890625e-05,16,6.103515625e-05,1,0.0029544830322265625,0.61474609375,2,13,4.9591064453125e-05,103,0.000392913818359375,1,0.006061553955078125,0.99462890625,6,64,0.000244140625,56,0.000213623046875,1,0.0231475830078125,0.95166015625,3,49,0.000186920166015625,4
APTOS2019,train,8714d17bb6da,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\8714d17bb6da.png,165,0.000629425048828125,217,0.000827789306640625,63,0.000240325927734375,1,0.014251708984375,0.300048828125,4,33,0.000125885009765625,60,0.0002288818359375,1,0.00323486328125,0.97607421875,2,58,0.00022125244140625,0,0.0,0,0.005504608154296875,0.402587890625,0,0,0.0,94,0.00035858154296875,1,0.0224609375,0.9794921875,1,94,0.00035858154296875,3
APTOS2019,train,87295c5fa1cc,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\87295c5fa1cc.png,148,0.0005645751953125,205,0.000782012939453125,62,0.00023651123046875,1,0.01325225830078125,0.286376953125,4,34,0.00012969970703125,126,0.00048065185546875,1,0.0034637451171875,0.974609375,3,69,0.000263214111328125,7,2.6702880859375e-05,1,0.00566864013671875,0.7431640625,4,2,7.62939453125e-06,10,3.814697265625e-05,1,0.0212554931640625,0.87255859375,3,6,2.288818359375e-05,4
APTOS2019,train,873dcc0b468f,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\873dcc0b468f.png,2549,0.009723663330078125,2998,0.01143646240234375,474,0.00180816650390625,1,0.01355743408203125,0.40234375,48,36,0.0001373291015625,2409,0.009189605712890625,1,0.01131439208984375,0.99755859375,26,439,0.001674652099609375,98,0.00037384033203125,1,0.0057220458984375,0.9873046875,5,45,0.000171661376953125,17,6.4849853515625e-05,1,0.0211181640625,0.853515625,2,15,5.7220458984375e-05,4
